Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
2207-QPJED,1,Q3,4,Stayed,No,0,62,4048,,
2207-RYYRL,1,Q3,3,Stayed,No,0,28,5535,,
2208-MPXIO,1,Q3,4,Stayed,No,0,71,5169,,
2208-NKVVH,1,Q3,4,Stayed,No,0,51,4432,,
2208-NQBCT,1,Q3,3,Stayed,No,0,72,2817,,
2208-UGTGR,1,Q3,3,Stayed,No,0,58,5601,,
2209-XADXF,1,Q3,5,Joined,No,0,28,4831,,
2211-RMNHO,1,Q3,4,Stayed,No,0,43,4732,,
2212-LYASK,1,Q3,4,Stayed,No,0,49,2068,,
2215-ZAFGX,1,Q3,5,Stayed,No,0,69,4867,,
2219-MVUSO,1,Q3,2,Churned,Yes,1,91,3721,Other,Don't know
2220-IAHLS,1,Q3,3,Joined,No,0,21,5566,,
2223-GDSHL,1,Q3,3,Stayed,No,0,62,6481,,
2223-KAGMX,1,Q3,1,Churned,Yes,1,87,5379,Price,Long distance charges
2225-ZRGSG,1,Q3,1,Churned,Yes,1,95,6173,Price,Long distance charges
2226-ICFDO,1,Q3,4,Stayed,No,0,72,6361,,
2227-JRSJX,1,Q3,3,Stayed,No,0,36,5324,,
2228-BZDEE,1,Q3,5,Stayed,No,0,57,5755,,
2229-DPMBI,1,Q3,5,Stayed,No,0,58,3598,,
2229-VWQJH,1,Q3,5,Stayed,No,0,66,5394,,
2230-XTUWL,1,Q3,5,Stayed,No,0,68,5461,,
2232-DMLXU,1,Q3,2,Churned,Yes,1,81,3638,Dissatisfaction,Poor expertise of online support
2233-FAGXV,1,Q3,5,Stayed,No,0,20,3181,,
2233-TXSIU,1,Q3,3,Stayed,No,0,73,3522,,
2234-EOFPT,1,Q3,3,Stayed,No,0,55,4278,,
2234-XADUH,1,Q3,4,Stayed,No,0,71,5560,,
2235-DWLJU,1,Q3,5,Stayed,No,0,71,4611,,
2235-EZAIK,1,Q3,4,Stayed,No,0,79,4288,,
2235-ZGKPT,1,Q3,1,Churned,Yes,1,90,5386,Dissatisfaction,Product dissatisfaction
2236-HILPA,1,Q3,5,Stayed,No,0,40,6403,,
2237-ZFSMY,1,Q3,1,Churned,Yes,1,73,2767,Attitude,Attitude of service provider
2239-CFOUJ,1,Q3,4,Joined,No,0,54,4540,,
2239-CGBUZ,1,Q3,3,Stayed,No,0,63,4207,,
2239-JALAW,1,Q3,1,Churned,Yes,1,74,6105,Competitor,Competitor made better offer
2240-HSJQD,1,Q3,5,Stayed,No,0,55,3571,,
2242-MFOTG,1,Q3,4,Stayed,No,0,54,3957,,
2243-FNMMI,1,Q3,3,Stayed,No,0,32,4958,,
2245-ADZFJ,1,Q3,4,Stayed,No,0,24,3491,,
2249-YPRNG,1,Q3,2,Churned,Yes,1,84,4223,Dissatisfaction,Service dissatisfaction
2250-IVBWA,1,Q3,3,Stayed,No,0,48,5168,,
2251-PYLPB,1,Q3,3,Stayed,No,0,55,4766,,
2252-ISRNH,1,Q3,3,Stayed,No,0,27,2993,,
2252-JHJGE,1,Q3,3,Stayed,No,0,22,4344,,
2252-NKNSI,1,Q3,3,Stayed,No,0,69,4322,,
2253-KPMNB,1,Q3,4,Stayed,No,0,33,4180,,
2254-DLXRI,1,Q3,4,Joined,No,0,57,2742,,
2256-YLYLP,1,Q3,4,Stayed,No,0,27,4499,,
2257-BOVXD,1,Q3,3,Stayed,No,0,36,3516,,
2259-OUUSZ,1,Q3,3,Stayed,No,0,48,5124,,
2260-USTRB,1,Q3,1,Churned,Yes,1,67,2767,Competitor,Competitor offered more data
2262-SLNVK,1,Q3,4,Joined,No,0,74,2475,,
2263-SFSQZ,1,Q3,4,Stayed,No,0,37,5461,,
2265-CYWIV,1,Q3,1,Churned,Yes,1,77,4708,Dissatisfaction,Network reliability
2266-FUBDZ,1,Q3,3,Stayed,No,0,54,2742,,
2266-SJNAT,1,Q3,4,Stayed,No,0,46,4807,,
2267-FPIMA,1,Q3,4,Stayed,No,0,21,5548,,
2267-WTPYD,1,Q3,5,Stayed,No,0,49,6015,,
2270-CHBFN,1,Q3,3,Stayed,No,0,20,2221,,
2272-JKMSI,1,Q3,4,Stayed,No,0,49,4306,,
2272-QAGFO,1,Q3,3,Churned,Yes,1,71,5342,Dissatisfaction,Service dissatisfaction
2272-UOINI,1,Q3,4,Stayed,No,0,47,3601,,
2272-WUSPA,1,Q3,4,Stayed,No,0,34,4848,,
2273-QCKXA,1,Q3,3,Joined,No,0,30,3178,,
2274-XUATA,1,Q3,3,Stayed,No,0,56,4933,,
2275-RBYQS,1,Q3,3,Joined,No,0,50,4916,,
2276-YDAVZ,1,Q3,3,Churned,Yes,1,92,4965,Competitor,Competitor made better offer
2277-AXSDC,1,Q3,4,Stayed,No,0,46,4691,,
2277-BKJKN,1,Q3,4,Stayed,No,0,23,4951,,
2277-DJJDL,1,Q3,3,Stayed,No,0,40,4763,,
2277-VWCNI,1,Q3,3,Stayed,No,0,25,3048,,
2279-AXJJK,1,Q3,3,Stayed,No,0,45,4465,,
2282-YGNOR,1,Q3,3,Stayed,No,0,63,2810,,
2284-VFLKH,1,Q3,3,Stayed,No,0,43,4995,,
2292-XQWSV,1,Q3,4,Stayed,No,0,28,3724,,
2293-IJWPS,1,Q3,3,Stayed,No,0,31,6354,,
2294-DMMUS,1,Q3,5,Stayed,No,0,37,5057,,
2294-SALNE,1,Q3,4,Stayed,No,0,54,3200,,
2296-DKZFP,1,Q3,4,Stayed,No,0,32,6308,,
2300-RQGOI,1,Q3,5,Stayed,No,0,62,2295,,
2302-ANTDP,1,Q3,1,Churned,Yes,1,67,5915,Competitor,Competitor offered more data
2302-OUZXB,1,Q3,5,Stayed,No,0,70,4552,,
2303-PJYHN,1,Q3,5,Joined,No,0,80,4107,,
2305-MRGLV,1,Q3,3,Stayed,No,0,71,2085,,
2307-FYNNL,1,Q3,3,Stayed,No,0,29,5692,,
2308-STERM,1,Q3,5,Joined,No,0,63,5816,,
2309-OSFEU,1,Q3,1,Churned,Yes,1,84,2529,Attitude,Attitude of support person
2311-QYMUQ,1,Q3,3,Churned,Yes,1,73,3696,Attitude,Attitude of support person
2314-TNDJQ,1,Q3,4,Stayed,No,0,35,5192,,
2316-ESMLS,1,Q3,3,Stayed,No,0,74,3882,,
2320-JRSDE,1,Q3,3,Churned,Yes,1,73,4633,Attitude,Attitude of service provider
2320-SLKMB,1,Q3,4,Stayed,No,0,26,3080,,
2320-TZRRH,1,Q3,3,Stayed,No,0,59,4700,,
2320-YKQBO,1,Q3,5,Stayed,No,0,57,4764,,
2321-OMBXY,1,Q3,1,Churned,Yes,1,81,2071,Other,Don't know
2322-VCZHZ,1,Q3,3,Stayed,No,0,50,4999,,
2323-ARSVR,1,Q3,3,Stayed,No,0,67,6103,,
2324-AALNO,1,Q3,5,Stayed,No,0,41,5517,,
2324-EFHVG,1,Q3,4,Stayed,No,0,38,5617,,
2325-NBPZG,1,Q3,3,Joined,No,0,58,5125,,
2325-WINES,1,Q3,4,Stayed,No,0,60,2335,,
2325-ZUSFD,1,Q3,1,Churned,Yes,1,81,4669,Dissatisfaction,Network reliability
2330-PQGDQ,1,Q3,5,Stayed,No,0,33,4952,,
2332-EFBJY,1,Q3,1,Churned,Yes,1,82,3438,Price,Long distance charges
2332-TODQS,1,Q3,4,Stayed,No,0,33,3642,,
2333-KWEWW,1,Q3,3,Stayed,No,0,20,2782,,
2335-GSODA,1,Q3,4,Stayed,No,0,24,2327,,
2338-BQEZT,1,Q3,3,Stayed,No,0,44,6250,,
2342-CKIAO,1,Q3,5,Joined,No,0,24,5074,,
2344-JMOGN,1,Q3,2,Churned,Yes,1,72,3016,Other,Don't know
2346-CZYIL,1,Q3,3,Stayed,No,0,52,4962,,
2346-DJQTB,1,Q3,4,Stayed,No,0,75,5097,,
2346-LOCWC,1,Q3,4,Stayed,No,0,72,6186,,
2347-WKKAE,1,Q3,3,Stayed,No,0,47,2662,,
2348-KCJLT,1,Q3,3,Stayed,No,0,21,2059,,
2351-BKRZW,1,Q3,3,Stayed,No,0,23,3976,,
2351-RRBUE,1,Q3,4,Stayed,No,0,70,3575,,
2357-COQEK,1,Q3,2,Churned,Yes,1,78,4136,Competitor,Competitor made better offer
2359-KLTEK,1,Q3,3,Stayed,No,0,53,3539,,
2359-KMGLI,1,Q3,1,Churned,Yes,1,77,4418,Competitor,Competitor had better devices
2359-QWQUL,1,Q3,2,Churned,Yes,1,68,2371,Competitor,Competitor made better offer
2360-RDGRO,1,Q3,3,Stayed,No,0,70,5089,,
2361-FJWNO,1,Q3,3,Stayed,No,0,38,5323,,
2361-UPSND,1,Q3,3,Stayed,No,0,52,5433,,
2362-IBOOY,1,Q3,3,Churned,Yes,1,76,5272,Competitor,Competitor made better offer
2363-BJLSL,1,Q3,5,Stayed,No,0,79,5157,,
2364-UFROM,1,Q3,3,Stayed,No,0,68,3380,,
2368-GAKKQ,1,Q3,4,Stayed,No,0,75,6424,,
2369-FEVNO,1,Q3,3,Joined,No,0,52,4590,,
2369-UAPKZ,1,Q3,3,Churned,Yes,1,76,3131,Other,Moved
2371-JQHZZ,1,Q3,5,Stayed,No,0,29,5886,,
2371-JUNGC,1,Q3,4,Stayed,No,0,33,4032,,
2371-KFUOG,1,Q3,3,Stayed,No,0,26,6409,,
2372-HWUHI,1,Q3,3,Churned,Yes,1,76,2570,Other,Don't know
2373-NTKOD,1,Q3,5,Stayed,No,0,60,3026,,
2378-HTWFW,1,Q3,3,Stayed,No,0,35,5527,,
2378-VTKDH,1,Q3,5,Stayed,No,0,69,4073,,
2378-YIZKA,1,Q3,3,Stayed,No,0,65,6221,,
2379-ENZGV,1,Q3,2,Churned,Yes,1,72,3420,Competitor,Competitor made better offer
2379-GYFLQ,1,Q3,4,Stayed,No,0,50,5316,,
2380-DAMQP,1,Q3,4,Stayed,No,0,67,4761,,
2382-BCKQJ,1,Q3,3,Churned,Yes,1,91,5600,Competitor,Competitor made better offer
2384-OVPSA,1,Q3,3,Stayed,No,0,71,4947,,
2386-LAHRK,1,Q3,1,Churned,Yes,1,80,5094,Dissatisfaction,Product dissatisfaction
2386-OWURY,1,Q3,4,Stayed,No,0,68,6460,,
2387-KDZQY,1,Q3,4,Stayed,No,0,51,2185,,
2388-LAESQ,1,Q3,3,Stayed,No,0,26,4796,,
2391-IPLOP,1,Q3,4,Stayed,No,0,27,4706,,
2391-SOORI,1,Q3,1,Churned,Yes,1,83,5858,Dissatisfaction,Lack of self-service on Website
2393-DIVAI,1,Q3,3,Joined,No,0,21,5575,,
2397-BRLOM,1,Q3,1,Churned,Yes,1,91,3443,Other,Don't know
2398-YPMUR,1,Q3,2,Churned,Yes,1,85,5101,Other,Poor expertise of online support
2400-FEQME,1,Q3,5,Stayed,No,0,25,5011,,
2400-XIWIO,1,Q3,3,Stayed,No,0,80,5054,,
2402-TAIRZ,1,Q3,5,Stayed,No,0,55,3364,,
2403-BCASL,1,Q3,2,Churned,Yes,1,93,3711,Other,Don't know
2404-JIBFC,1,Q3,3,Stayed,No,0,67,5661,,
2405-LBMUW,1,Q3,4,Stayed,No,0,22,5024,,
2408-PSJVE,1,Q3,4,Stayed,No,0,63,4388,,
2408-TZMJL,1,Q3,1,Churned,Yes,1,90,4601,Dissatisfaction,Network reliability
2408-WITXK,1,Q3,1,Churned,Yes,1,92,3244,Other,Deceased
2410-CIYFZ,1,Q3,3,Joined,No,0,77,3000,,
2418-TPEUN,1,Q3,3,Stayed,No,0,59,4681,,
2419-FSORS,1,Q3,4,Stayed,No,0,33,4394,,
2424-WVHPL,1,Q3,5,Joined,No,0,60,4182,,
2428-HYUNX,1,Q3,5,Stayed,No,0,42,4975,,
2428-ZMCTB,1,Q3,3,Stayed,No,0,62,3926,,
2429-AYKKO,1,Q3,5,Stayed,No,0,22,4790,,
2430-RRYUW,1,Q3,4,Stayed,No,0,20,4621,,
2430-USGXP,1,Q3,1,Churned,Yes,1,66,4766,Price,Lack of affordable download/upload speed
2432-TFSMK,1,Q3,3,Stayed,No,0,36,2269,,
2433-KMEAS,1,Q3,1,Churned,Yes,1,71,2445,Other,Don't know
2434-EEVDB,1,Q3,4,Stayed,No,0,26,5038,,
2436-QBZFP,1,Q3,4,Stayed,No,0,25,3288,,
2439-LYPMQ,1,Q3,4,Stayed,No,0,40,5469,,
2439-QKJUL,1,Q3,3,Stayed,No,0,44,5064,,
2446-BEGGB,1,Q3,3,Churned,Yes,1,83,3330,Attitude,Attitude of support person
2446-PLQVO,1,Q3,2,Churned,Yes,1,78,4512,Other,Don't know
2446-ZKVAF,1,Q3,5,Stayed,No,0,59,5558,,
2450-ZKEED,1,Q3,5,Stayed,No,0,27,5899,,
2451-YMUXS,1,Q3,3,Stayed,No,0,67,4494,,
2452-KDRRH,1,Q3,4,Stayed,No,0,28,5269,,
2452-MRMZF,1,Q3,3,Stayed,No,0,21,5079,,
2452-SNHFZ,1,Q3,4,Stayed,No,0,66,4995,,
2453-SAFNS,1,Q3,5,Stayed,No,0,47,4277,,
2454-RPBRZ,1,Q3,3,Churned,Yes,1,90,2709,Dissatisfaction,Service dissatisfaction
2455-USLMV,1,Q3,3,Stayed,No,0,35,3727,,
2458-EOMRE,1,Q3,4,Stayed,No,0,24,4171,,
2460-FPSYH,1,Q3,1,Churned,Yes,1,90,4272,Attitude,Attitude of support person
2460-NGXBJ,1,Q3,5,Stayed,No,0,28,5193,,
2462-XIIJB,1,Q3,2,Churned,Yes,1,73,2810,Competitor,Competitor offered more data
2465-BLLEU,1,Q3,5,Joined,No,0,33,4441,,
2466-FCCPT,1,Q3,5,Stayed,No,0,30,4910,,
2466-NEJOJ,1,Q3,4,Stayed,No,0,38,4535,,
2468-SJFLM,1,Q3,5,Joined,No,0,64,3063,,
2469-DTSGX,1,Q3,5,Stayed,No,0,75,5388,,
2472-OVKUP,1,Q3,2,Churned,Yes,1,94,2283,Dissatisfaction,Service dissatisfaction
2474-BRUCM,1,Q3,1,Churned,Yes,1,84,2837,Other,Don't know
2474-LCNUE,1,Q3,5,Stayed,No,0,61,2590,,
2475-MROZF,1,Q3,3,Stayed,No,0,64,3597,,
2476-YGEFM,1,Q3,3,Stayed,No,0,46,5324,,
2478-EEWWM,1,Q3,4,Stayed,No,0,28,5905,,
2479-BRAMR,1,Q3,1,Churned,Yes,1,71,4995,Competitor,Competitor offered more data
2480-EJWYP,1,Q3,3,Stayed,No,0,23,6019,,
2480-JZOSN,1,Q3,4,Joined,No,0,59,4517,,
2480-SQIOB,1,Q3,5,Stayed,No,0,63,2114,,
2481-SBOYW,1,Q3,4,Stayed,No,0,54,4673,,
2482-CZGBB,1,Q3,1,Churned,Yes,1,67,3156,Competitor,Competitor had better devices
2483-XSSMZ,1,Q3,3,Stayed,No,0,23,5531,,
2484-DGXPZ,1,Q3,3,Churned,Yes,1,67,2687,Attitude,Attitude of support person
2485-ITVKB,1,Q3,2,Churned,Yes,1,78,2643,Attitude,Attitude of support person
2486-WYVVE,1,Q3,5,Stayed,No,0,34,5238,,
2495-INZWQ,1,Q3,2,Churned,Yes,1,66,5605,Attitude,Attitude of service provider
2495-KZNFB,1,Q3,4,Stayed,No,0,44,4460,,
2495-TTHBQ,1,Q3,3,Stayed,No,0,24,5602,,
2498-XLDZR,1,Q3,4,Stayed,No,0,42,4343,,
2499-AJYUA,1,Q3,5,Stayed,No,0,80,5933,,
2501-XWWTZ,1,Q3,5,Stayed,No,0,34,2535,,
2504-DSHIH,1,Q3,3,Stayed,No,0,38,5788,,
2506-CLAKW,1,Q3,1,Churned,Yes,1,80,3578,Attitude,Attitude of support person
2506-TNFCO,1,Q3,2,Churned,Yes,1,67,5948,Dissatisfaction,Network reliability
2507-QZPQS,1,Q3,5,Stayed,No,0,23,4999,,
2509-TFPJU,1,Q3,5,Stayed,No,0,24,4413,,
2511-ALLCS,1,Q3,4,Stayed,No,0,32,5998,,
2511-MORQY,1,Q3,4,Stayed,No,0,41,4322,,
2514-GINMM,1,Q3,2,Churned,Yes,1,92,4490,Attitude,Attitude of service provider
2516-VQRRV,1,Q3,3,Churned,Yes,1,65,3350,Price,Long distance charges
2516-XSJKX,1,Q3,3,Stayed,No,0,27,5468,,
2519-ERQOJ,1,Q3,4,Stayed,No,0,30,5322,,
2519-FAKOD,1,Q3,1,Churned,Yes,1,76,5274,Competitor,Competitor had better devices
2519-LBNQL,1,Q3,4,Stayed,No,0,73,4040,,
2519-TWKFS,1,Q3,4,Stayed,No,0,40,2499,,
2520-SGTTA,1,Q3,4,Stayed,No,0,27,3763,,
2521-NPUZR,1,Q3,3,Stayed,No,0,48,5025,,
2522-AHJXR,1,Q3,4,Stayed,No,0,77,4350,,
2522-WLNSF,1,Q3,4,Stayed,No,0,34,2225,,
2523-EWWZL,1,Q3,3,Stayed,No,0,43,3291,,
2525-GVKQU,1,Q3,3,Stayed,No,0,35,4192,,
2528-HFYZX,1,Q3,1,Churned,Yes,1,92,3266,Competitor,Competitor had better devices
2530-ENDWQ,1,Q3,3,Churned,Yes,1,91,4296,Competitor,Competitor offered more data
2530-FMFXO,1,Q3,3,Stayed,No,0,55,4478,,
2533-QVMSK,1,Q3,3,Churned,Yes,1,71,6295,Competitor,Competitor offered more data
2533-TIBIX,1,Q3,4,Stayed,No,0,78,5825,,
2535-PBCGC,1,Q3,3,Stayed,No,0,30,4858,,
2538-OIMXF,1,Q3,5,Joined,No,0,55,3065,,
2541-YGPKE,1,Q3,4,Stayed,No,0,55,3764,,
2542-HYGIQ,1,Q3,5,Joined,No,0,48,2732,,
2545-EBUPK,1,Q3,3,Joined,No,0,72,5039,,
2545-LXYVJ,1,Q3,3,Stayed,No,0,55,6317,,
2546-KZAAT,1,Q3,5,Stayed,No,0,59,5211,,
2550-AEVRU,1,Q3,3,Stayed,No,0,21,5660,,
2550-QHZGP,1,Q3,5,Stayed,No,0,71,4271,,
2558-BUOZZ,1,Q3,4,Stayed,No,0,66,5022,,
2560-PPCHE,1,Q3,5,Stayed,No,0,73,5742,,
2560-QTSBS,1,Q3,5,Stayed,No,0,30,4152,,
2560-WBWXF,1,Q3,4,Stayed,No,0,70,5987,,
2565-JSLRY,1,Q3,2,Churned,Yes,1,67,3162,Price,Price too high
2568-BRGYX,1,Q3,1,Churned,Yes,1,92,5094,Competitor,Competitor had better devices
2568-OIADY,1,Q3,1,Churned,Yes,1,92,4233,Competitor,Competitor made better offer
2569-WGERO,1,Q3,5,Stayed,No,0,45,5306,,
2573-GYRUU,1,Q3,4,Stayed,No,0,60,3594,,
2575-GFSOE,1,Q3,2,Churned,Yes,1,65,5672,Attitude,Attitude of service provider
2576-HXMPA,1,Q3,4,Joined,No,0,38,5537,,
2577-GVSIL,1,Q3,4,Stayed,No,0,66,4719,,
2578-JQPHZ,1,Q3,3,Stayed,No,0,68,4025,,
2580-ASVVY,1,Q3,4,Stayed,No,0,33,4051,,
2580-ATZSQ,1,Q3,3,Stayed,No,0,36,6354,,
2581-VKIRT,1,Q3,3,Stayed,No,0,35,5631,,
2582-FFFZR,1,Q3,4,Stayed,No,0,62,2854,,
2585-KTFRE,1,Q3,3,Joined,No,0,53,2706,,
2586-CWXVV,1,Q3,4,Stayed,No,0,78,4778,,
2587-EKXTS,1,Q3,4,Stayed,No,0,26,2827,,
2587-YNLES,1,Q3,4,Stayed,No,0,42,5874,,
2589-AYCRP,1,Q3,4,Stayed,No,0,71,4934,,
2592-HODOV,1,Q3,4,Stayed,No,0,66,2823,,
2592-SEIFQ,1,Q3,2,Churned,Yes,1,69,3503,Competitor,Competitor offered higher download speeds
2592-YKDIF,1,Q3,3,Joined,No,0,72,5774,,
2595-KIWPV,1,Q3,3,Stayed,No,0,79,4052,,
2599-CIPQE,1,Q3,3,Stayed,No,0,61,5737,,
2599-CZABP,1,Q3,3,Stayed,No,0,51,4612,,
2603-HVKCG,1,Q3,4,Stayed,No,0,72,2025,,
2604-IJPDU,1,Q3,3,Stayed,No,0,36,4382,,
2604-XVDAM,1,Q3,4,Stayed,No,0,26,5706,,
2606-PKWJB,1,Q3,4,Stayed,No,0,30,4288,,
2606-RMDHZ,1,Q3,1,Churned,Yes,1,93,4667,Competitor,Competitor had better devices
2607-DHDAK,1,Q3,4,Stayed,No,0,29,5027,,
2607-FBDFF,1,Q3,3,Joined,No,0,45,5289,,
2608-BHKFN,1,Q3,1,Churned,Yes,1,89,3600,Competitor,Competitor had better devices
2609-IAICY,1,Q3,3,Churned,Yes,1,79,2756,Dissatisfaction,Limited range of services
2612-PHGOX,1,Q3,4,Stayed,No,0,26,4222,,
2612-RANWT,1,Q3,2,Churned,Yes,1,96,3682,Price,Price too high
2612-RRIDN,1,Q3,2,Churned,Yes,1,88,3591,Dissatisfaction,Limited range of services
2615-YVMYX,1,Q3,3,Stayed,No,0,64,5775,,
2616-FLVQC,1,Q3,3,Stayed,No,0,27,6036,,
2616-UUTFK,1,Q3,3,Stayed,No,0,75,4959,,
2619-WFQWU,1,Q3,3,Churned,Yes,1,96,3208,Competitor,Competitor offered higher download speeds
2621-UDNLU,1,Q3,3,Joined,No,0,56,5867,,
2623-DRYAM,1,Q3,3,Stayed,No,0,47,5596,,
2625-TRCZQ,1,Q3,3,Stayed,No,0,30,5528,,
2626-URJFX,1,Q3,3,Churned,Yes,1,69,5691,Dissatisfaction,Network reliability
2626-VEEWG,1,Q3,5,Stayed,No,0,70,4890,,
2632-IVXVF,1,Q3,4,Stayed,No,0,77,4967,,
2632-TACXW,1,Q3,4,Stayed,No,0,21,4671,,
2632-UCGVD,1,Q3,2,Churned,Yes,1,72,4512,Price,Extra data charges
2634-HCZGT,1,Q3,1,Churned,Yes,1,77,5271,Other,Moved
2636-ALXXZ,1,Q3,2,Churned,Yes,1,74,2151,Dissatisfaction,Poor expertise of online support
2636-OHFMN,1,Q3,2,Churned,Yes,1,90,3955,Price,Long distance charges
2636-SJDOU,1,Q3,3,Stayed,No,0,53,5044,,
2637-FKFSY,1,Q3,4,Joined,No,0,39,4047,,
2639-UGMAZ,1,Q3,3,Stayed,No,0,68,5372,,
2640-LYMOV,1,Q3,4,Joined,No,0,65,3007,,
2640-PMGFL,1,Q3,1,Churned,Yes,1,91,2518,Price,Lack of affordable download/upload speed
2642-DTVCO,1,Q3,3,Churned,Yes,1,74,5095,Attitude,Attitude of service provider
2642-MAWLJ,1,Q3,5,Stayed,No,0,57,5272,,
2645-QTLMB,1,Q3,3,Churned,Yes,1,91,5267,Dissatisfaction,Network reliability
2649-HWLYB,1,Q3,4,Stayed,No,0,46,6177,,
2650-GYRYL,1,Q3,5,Stayed,No,0,66,3470,,
2651-ZCBXV,1,Q3,3,Stayed,No,0,73,6370,,
2654-VBVPB,1,Q3,5,Joined,No,0,49,2010,,
2656-FMOKZ,1,Q3,2,Churned,Yes,1,91,5717,Dissatisfaction,Limited range of services
2656-TABEH,1,Q3,2,Churned,Yes,1,82,2650,Dissatisfaction,Service dissatisfaction
2657-ALMWY,1,Q3,3,Churned,Yes,1,75,4316,Price,Price too high
2657-VPXTA,1,Q3,4,Stayed,No,0,54,4531,,
2659-VXMWZ,1,Q3,3,Churned,Yes,1,85,4146,Attitude,Attitude of support person
2660-EMUBI,1,Q3,1,Churned,Yes,1,75,5353,Competitor,Competitor made better offer
2661-GKBTK,1,Q3,4,Stayed,No,0,52,5053,,
2662-NNTDK,1,Q3,4,Stayed,No,0,76,5826,,
2664-XJZNO,1,Q3,4,Stayed,No,0,35,5169,,
2665-NPTGL,1,Q3,4,Stayed,No,0,38,3114,,
2667-WYLWJ,1,Q3,3,Churned,Yes,1,89,2247,Price,Long distance charges
2668-TZSPS,1,Q3,5,Joined,No,0,51,2664,,
2669-OIDSD,1,Q3,5,Stayed,No,0,34,3468,,
2669-QVCRG,1,Q3,4,Stayed,No,0,62,2299,,
2672-DZUOY,1,Q3,1,Churned,Yes,1,91,5386,Competitor,Competitor had better devices
2672-HUYVI,1,Q3,2,Churned,Yes,1,68,2266,Price,Long distance charges
2672-OJQZP,1,Q3,5,Joined,No,0,30,4118,,
2672-TGEFF,1,Q3,4,Stayed,No,0,31,3746,,
2673-CXQEU,1,Q3,4,Stayed,No,0,21,4463,,
2673-ZALNP,1,Q3,3,Stayed,No,0,46,2750,,
2674-MIAHT,1,Q3,3,Stayed,No,0,70,3132,,
2674-MLXMN,1,Q3,4,Stayed,No,0,77,4241,,
2675-DHUTR,1,Q3,3,Stayed,No,0,21,4993,,
2675-IJRGJ,1,Q3,3,Stayed,No,0,68,5878,,
2675-OTVVJ,1,Q3,4,Stayed,No,0,68,5597,,
2676-ISHSF,1,Q3,5,Joined,No,0,46,5203,,
2676-OXPPQ,1,Q3,3,Stayed,No,0,45,2482,,
2676-SSLTO,1,Q3,3,Stayed,No,0,33,6138,,
2680-XKKNJ,1,Q3,4,Stayed,No,0,52,3325,,
2682-KEVRP,1,Q3,3,Stayed,No,0,21,4327,,
2683-BPJSO,1,Q3,1,Churned,Yes,1,91,2651,Dissatisfaction,Lack of self-service on Website
2683-JXWQQ,1,Q3,3,Stayed,No,0,64,6495,,
2684-EIWEO,1,Q3,1,Churned,Yes,1,90,2482,Competitor,Competitor made better offer
2685-SREOM,1,Q3,1,Churned,Yes,1,96,4793,Competitor,Competitor had better devices
2688-BHGOG,1,Q3,5,Stayed,No,0,76,5811,,
2690-DVRVK,1,Q3,3,Stayed,No,0,54,3629,,
2691-NZETQ,1,Q3,2,Churned,Yes,1,89,2752,Competitor,Competitor offered higher download speeds
2692-AQCPF,1,Q3,3,Stayed,No,0,69,6047,,
2692-BUCFV,1,Q3,4,Stayed,No,0,76,5285,,
2692-PFYTJ,1,Q3,4,Joined,No,0,67,2569,,
2694-CIUMO,1,Q3,3,Stayed,No,0,62,3445,,
2696-ECXKC,1,Q3,4,Stayed,No,0,55,6153,,
2696-NARTR,1,Q3,2,Churned,Yes,1,66,3634,Other,Moved
2696-RZVZW,1,Q3,5,Stayed,No,0,24,4187,,
2697-NQBPF,1,Q3,3,Stayed,No,0,74,5503,,
2700-LUEVA,1,Q3,3,Joined,No,0,76,2791,,
2703-AMTUL,1,Q3,4,Stayed,No,0,37,4113,,
2706-QZIHY,1,Q3,4,Stayed,No,0,25,4411,,
2709-UQGNP,1,Q3,4,Stayed,No,0,45,4292,,
2710-WYVXG,1,Q3,4,Joined,No,0,41,3501,,
2712-SYWAY,1,Q3,3,Joined,No,0,54,5249,,
2716-GFZOR,1,Q3,3,Stayed,No,0,42,2358,,
2717-HVIZY,1,Q3,4,Stayed,No,0,32,2675,,
2718-GAXQD,1,Q3,1,Churned,Yes,1,92,4797,Competitor,Competitor made better offer
2718-YSKCS,1,Q3,5,Stayed,No,0,56,6444,,
2719-BDAQO,1,Q3,1,Churned,Yes,1,93,4940,Price,Price too high
2720-FVBQP,1,Q3,3,Stayed,No,0,30,3061,,
2720-WGKHP,1,Q3,1,Churned,Yes,1,93,5569,Other,Don't know
2722-JMONI,1,Q3,1,Churned,Yes,1,76,4989,Dissatisfaction,Limited range of services
2722-VOJQL,1,Q3,1,Churned,Yes,1,91,4870,Other,Don't know
2724-FJDYW,1,Q3,4,Stayed,No,0,72,3884,,
2725-IWWBA,1,Q3,4,Stayed,No,0,44,4258,,
2725-KXXWT,1,Q3,3,Churned,Yes,1,86,5460,Attitude,Attitude of support person
2725-TTRIQ,1,Q3,3,Stayed,No,0,69,5598,,
2729-VNVAP,1,Q3,4,Stayed,No,0,42,2635,,
2731-GJRDG,1,Q3,3,Stayed,No,0,72,5076,,
2732-ISEZX,1,Q3,3,Stayed,No,0,53,5263,,
2737-WFVYW,1,Q3,1,Churned,Yes,1,74,4566,Dissatisfaction,Product dissatisfaction
